channel,mean,median,variance,std,skewness,kurtosis,zcr,energy,ptp,psd_delta,psd_theta,psd_alpha,psd_beta,total_power,rel_alpha,ratio_theta_alpha,ratio_beta_alpha,spectral_edge,sample_entropy,perm_entropy,higuchi_fd,hjorth_activity,hjorth_mobility,hjorth_complexity,spectral_entropy,lempel_ziv,phase_locking_value,alpha_peak_freq,ind_alpha_power,wavelet_complexity,signal_coherence,dyn_conn_variance,psd_gamma_low,psd_gamma_high,dfa,energy_ratio,microstate_var,label,session
O1,-0.0206616234237547,0.329947635,589.9354679999786,24.288587196458725,-0.1849063757831013,33.326942882976496,0.0885632780082987,589.9358949026611,520.0555244,10.594120189214664,2.6327514471634577,3.676096427708082,1.4307846224505292,82.77187527123968,0.0444123854348071,0.7161812805886831,0.3892130281638378,22.4609375,3.1900065773273782,0.7231749351379015,1.404685981207725,589.9354679999786,0.1647462766075623,3.217165565106088,3.2839466187978483,263,0.3084598590023542,12.20703125,4.234135440854169,8.717417867923198,0.3558251940891734,0.0079688657827561,0.1367858910180686,0.0003061487651319,0.9523559744408486,1.0184707652567733,0.2734553143647151,data_1741467524.csv,extracted_features
Oz,-0.2675221459688804,0.347104264,4752.551067677716,68.93874866631766,-0.4793657531694469,47.21958284127842,0.0755964730290456,4752.622635776301,1598.6479809,19.66517886655466,3.5535446292845907,3.984125957157372,1.4311303953911778,114.90656606247302,0.0346727440709633,0.8919257743096064,0.359208120119845,8.7890625,4.233218409871154,0.7103901508758711,1.387274826758194,4752.551067677716,0.1326532756084683,4.009597421077809,1.5035326654730148,235,0.3022398174307922,11.23046875,4.309971702096605,7.95381193889612,0.3811808418386186,0.0073864260094871,0.1212010376582409,0.0024854241247872,1.13482218026929,0.9133138074285568,0.2952905077229746,data_1741467524.csv,extracted_features
O2,-0.0001344150029823,0.6414909765,161.9266857794658,12.725041680853773,-0.3390140505324203,1.8933112873167257,0.0792271784232365,161.92668579753322,114.93854451,17.328361877020214,3.662051249350794,5.839131844794914,1.681260179907967,120.25250124598688,0.0485572589700272,0.6271568011630357,0.2879298198081734,21.484375,2.543571837948218,0.705417845307601,1.32288834834326,161.9266857794658,0.2353135045939403,2.119414319029385,3.961861230863069,253,0.3216283399093823,11.71875,7.6526404924271105,9.068857180862809,0.3756755552773749,0.0086058264564687,0.1007187731456661,7.814076177590858e-05,0.7757325345140346,1.7621353036661904,0.2701054885732371,data_1741467524.csv,extracted_features
PO3,-0.4876427680156903,0.2630291735,710.981897242651,26.664243796564925,-1.907540133016504,33.2250219558734,0.07326244813278,711.219692711849,563.924224,15.26881138257106,4.161154354782678,5.721422716274203,1.7268307999314052,116.41969683070596,0.0491447999954348,0.7272936402595378,0.3018184262140867,18.5546875,3.2833234842529024,0.7082081702973038,1.3339954715931202,710.981897242651,0.1642975196591017,3.109277108725053,3.243325876628212,236,0.306589410458002,12.20703125,7.027665283638244,8.66955963141281,0.3714298044337572,0.0111716031908911,0.1026458812403827,0.0003351760142444,0.9574524586863044,0.6974324297283034,0.2846342176610201,data_1741467524.csv,extracted_features
PO4,-0.7357539958222254,0.657977201,792.1949115926946,28.14595728684129,-2.3654710218342214,28.238261518135072,0.0683350622406639,792.7362455350631,543.6959009,25.248663129669826,4.863042861355913,9.096349622492424,2.371926190121512,174.27823074659003,0.0521944111064508,0.5346147700096235,0.2607558293775869,17.578125,3.337403731019799,0.6982128276793812,1.3101404980525218,792.1949115926946,0.1618244908528637,3.072836030497364,3.320825840570684,225,0.3183376516616235,11.71875,11.858576188068165,8.723819634170146,0.3549720761239325,0.0088697203747668,0.1061249445426978,0.0003610022646253,0.9517553539266408,0.6601240593158705,0.2849474792701117,data_1741467524.csv,extracted_features
TP7,0.0418998272582973,0.4663054335,90.3417460872735,9.504827514861775,-0.3049372620718972,1.634926164128809,0.0702800829875518,90.34350168279778,84.60996401,8.914754046821583,2.3403707605746,2.1232061591679185,0.7856734209126877,58.74069139586321,0.0361454063395216,1.1022814484919294,0.370041042656259,22.4609375,2.251799829006856,0.723279769491681,1.371519434753305,90.3417460872735,0.2253241306914595,2.3570926272209034,4.004657698248247,226,0.2954699284830464,10.25390625,2.031275819885874,9.06232413729521,0.4565226073149551,0.0117686791389517,0.054926086047597,1.783087643372805e-05,0.8348684272612986,1.349381657003897,0.3215829331157592,data_1741467524.csv,extracted_features
TP8,-0.9289803006308358,0.8165882675,1114.019080490472,33.37692437134483,-2.377670186256948,30.645199289738933,0.0680757261410788,1114.882084889432,662.6005176,42.88605855407863,5.288075730380948,6.552745781187079,1.9620417335635956,211.33821291265272,0.0310059675951521,0.8070015085222753,0.2994228372473435,16.6015625,3.507864774127701,0.7108645922837704,1.3392313509911185,1114.019080490472,0.1472195823797151,3.4764954297077995,2.8881359956557304,220,0.2848599715816226,11.23046875,6.659190657598112,8.61616402738394,0.4350877744580453,0.0078185937090729,0.1338199399149833,0.0005492969907017,1.007876602750832,0.7495987651209938,0.2992149743949796,data_1741467524.csv,extracted_features
Fz,0.4460504721869813,-0.4127478595,775.3709308891304,27.845483132621894,0.3981139781096878,2.768358279266163,0.0488848547717842,775.5698919128687,217.85914497,64.37193036621808,26.156343198510584,7.399813385860634,1.7964180929310016,359.6759431088972,0.0205735566351743,3.534730112044369,0.242765323834186,11.71875,3.3266707676801874,0.6965552204786782,1.258996861433192,775.3709308891304,0.127566566471884,3.5721223365086363,2.9479526311695348,171,0.30185617040951,8.30078125,8.549436308366719,8.915607342230013,0.4031577317698293,0.0070933299836739,0.0964421541516022,0.0002041021893416,1.0295695531405915,1.7317517277308183,0.2892312050040412,data_1741467524.csv,extracted_features
O1,2.433703759014345,-1.151886381233453,754.862059006131,27.474753120021496,0.7557495885016647,1.8173155387912416,0.0557432432432432,760.7849729927716,191.11558903409357,11.046862397301686,3.4147915605433505,7.929014705479894,2.7450376448069047,127.92648986252232,0.0619810229609278,0.4306703527972174,0.346201608493645,18.5546875,3.3132675146304424,0.6784867494428685,1.2921288336244356,754.862059006131,0.137455724847129,3.4233424455386467,3.442492397402238,57,0.1776913513205728,12.6953125,12.344858693729073,6.823886231377117,0.2627754816295717,0.0089635059040964,0.0810414262081034,0.0001209639597537,1.3064303865345328,0.7233015729213638,0.2736648680916043,introduction_1742058849.csv,introduction
Oz,-2.2755188287602306,-2.024354591878108,377.99366681587713,19.442059222620355,-0.6385060756640387,2.754050053539697,0.0551801801801801,383.17165275591947,154.17713361953986,19.716835232864696,2.547454990369531,8.545950305564169,2.0198643292565754,139.88168480894723,0.0610941333544586,0.2980891415564297,0.2363533904405534,20.5078125,2.967438720517083,0.680189814952214,1.2832222590704372,377.99366681587713,0.173151300829516,2.6029123815555706,3.9041001948698137,62,0.2763595026861789,12.20703125,10.964915664732391,6.991815514831365,0.2591841563903919,0.0100724484806647,0.0718924840350781,0.0003117837619568,1.1409492492330504,3.4535273865949097,0.2710234905846076,introduction_1742058849.csv,introduction
