index,true_label,predicted_label,channel,mean,median,variance,std,skewness,kurtosis,zcr,energy,ptp,psd_delta,psd_theta,psd_alpha,psd_beta,total_power,rel_alpha,ratio_theta_alpha,ratio_beta_alpha,spectral_edge,sample_entropy,perm_entropy,higuchi_fd,hjorth_activity,hjorth_mobility,hjorth_complexity,spectral_entropy,lempel_ziv,phase_locking_value,alpha_peak_freq,ind_alpha_power,wavelet_complexity,signal_coherence,dyn_conn_variance,psd_gamma_low,psd_gamma_high,dfa,energy_ratio,microstate_var,label,session
0,m_et_s,p_sf_b,O1,0.4238141270577375,0.5218792599428514,74.61749445169262,8.638141840216136,-0.3065630122348781,0.9668903899693446,0.1168981481481481,74.79711286598634,65.92782593414682,3.448456654414675,1.7968183172260623,2.710250406148844,1.619558559112756,57.52569892077326,0.0471137327663156,0.6629713303056999,0.5975678687985452,29.296875,2.1561874949079933,0.7443258004745226,1.4724540418270042,74.61749445169262,0.3556476906018165,1.6464358950135507,4.824176271867661,163,0.3536549529005826,11.71875,3.378987951800513,8.004795872397679,0.3617793694489029,0.0087556362862422,0.1822833451514102,4.732177221016493e-06,0.7993245135266317,0.898089793648812,0.2630795566092316,m_et_s,m_et_s
1,m_et_s,p_sf_b,Oz,0.2743252201117932,0.9638530441812314,77.5861540158975,8.808300290969735,-0.5946993251056656,1.234352574048831,0.1192129629629629,77.66140834228689,68.45229881017721,4.7914887715326495,2.283981200094782,3.097020133177396,1.640283875454656,65.42358140587046,0.0473379791602099,0.7374770269095814,0.5296329390573908,29.296875,2.1756944918307943,0.733163062550823,1.4576380070959971,77.5861540158975,0.3547351041682836,1.620972232541851,4.8170097560928,166,0.3242627648133803,11.71875,3.746936192208725,8.017198966499924,0.4192610663479875,0.0061434826301954,0.1741389297939413,4.280294305093513e-06,0.7615053584649962,1.1983369296257254,0.304166743739068,m_et_s,m_et_s
2,m_et_s,p_sf_b,O2,0.1774974210309297,0.4446154250191183,162.84918758765093,12.761237698109497,0.1500439608105812,3.3462352091277845,0.0914351851851851,162.88069292212356,122.6901607140311,6.099377068734069,3.386367498767295,4.258956823033217,1.7199752441617162,79.83898288831514,0.053344327156459,0.7951166540250421,0.4038489507242185,28.3203125,2.546412271504894,0.7290172427345881,1.421471954455003,162.84918758765093,0.2644819407767738,2.111367173533325,4.57895208337145,142,0.3685051628301258,11.23046875,5.9438847777423245,7.92088475778096,0.3838224811111492,0.0108390949174988,0.1887032491779829,3.289478220936916e-05,0.9295282745121908,0.8860778628507581,0.3006489666554292,m_et_s,m_et_s
3,m_et_s,p_sf_b,PO3,0.5295284672464304,0.3805205006810297,132.15426837010082,11.495837001719398,0.3545555980346354,2.2013430673337773,0.09375,132.4346687677252,96.18468982821211,4.737307428711119,2.238374737246975,3.9285245940000246,1.5906346878979516,67.5109439932845,0.0581909296719477,0.5697749075226893,0.4048936565975184,27.34375,2.441984969989653,0.7346500874335591,1.4198242710233642,132.15426837010082,0.2750617452410197,2.011467589064136,4.410956970596851,143,0.314878033839311,11.71875,4.990121067630636,7.921883247082761,0.4107129453412911,0.0066702858170185,0.1573218631229808,1.5684620625062732e-05,0.9085587352647196,0.6336635730131269,0.2757439650809232,m_et_s,m_et_s
4,m_et_s,p_sf_b,PO4,0.3758778207958177,0.6866780813825715,137.6386571774726,11.731950271692792,-0.0844380703434149,1.6179328571177791,0.0920138888888889,137.7799413136388,94.12201834525013,5.883713916494298,3.3837979204624533,5.49665154595052,1.9415452488187288,88.12075409387191,0.0623763561997566,0.6156107754284255,0.3532232728576544,27.34375,2.462315912425076,0.7177115370090107,1.390445825814072,137.6386571774726,0.2896286570815256,1.865584329273252,4.610321199721182,144,0.2385169328563114,11.71875,7.8278593782394,7.945963630453744,0.392287695253398,0.0095646556368595,0.1699425358063466,1.3746629439860389e-05,0.8564251818940924,0.8227416251001509,0.2796657124476981,m_et_s,m_et_s
5,m_et_s,p_sf_b,TP7,0.2276795281090892,0.6566986988758572,52.48426325901888,7.244602353408976,-0.5519239567355948,1.535928860878414,0.0960648148148148,52.53610122653885,54.72253546349532,3.021151163719064,1.4774045978083257,2.588878825919194,0.8974956371080955,41.483508654012994,0.062407421886884,0.5706735220733113,0.3466734820195515,27.34375,1.98025668862234,0.7336420038189067,1.4194499205916422,52.48426325901888,0.3085167946645251,1.7799503841850666,4.659079219185597,138,0.2718035139151659,11.71875,2.3850108514700232,7.952883174393492,0.3991034784550811,0.0162193066449954,0.0780870744473321,9.992431502155762e-06,0.8595775058232961,0.7850893932484687,0.3076260648262099,m_et_s,m_et_s
6,m_et_s,p_sf_b,TP8,0.3521053638714844,0.9250519963859496,175.85739275213328,13.261123359358862,-0.2887589591104236,2.676190792654915,0.0885416666666666,175.9813709394004,116.53244624312742,9.586040051093102,3.980606505412366,5.933029383972356,2.2984963057533534,109.78559721437856,0.0540419648343026,0.6709231065272798,0.3874068636778663,26.3671875,2.584836699077265,0.7293608665761372,1.3920330005076995,175.85739275213328,0.2716001867706256,1.963982303449736,4.494547014723888,137,0.2117052330444632,12.20703125,7.110214763468576,7.860773232771052,0.4528278786808767,0.0077976560381506,0.16384349255281,1.6914529996857885e-05,0.9037018316950266,0.846285146225884,0.3157341857077245,m_et_s,m_et_s
7,m_et_s,p_sf_b,Fz,0.3453243545276022,1.1549906661868912,160.3420223415331,12.66262304349036,-0.6591302703840671,1.9050379570241736,0.0813078703703703,160.461271251363,108.6125976681757,15.512628657265145,5.368346539677724,6.12924382224964,1.946339683035048,127.56236171413576,0.0480489992493642,0.8758578864476236,0.3175497238288483,24.4140625,2.538654586691686,0.7186313643745791,1.3661283561838895,160.3420223415331,0.2638569331905921,2.001745698920672,4.449775902472516,126,0.2648832143478855,8.30078125,6.406941674517981,7.954986150726124,0.4536897071648726,0.0053043785582757,0.158694411425417,2.1585396583496536e-05,0.9011948251675986,1.0303464977737005,0.3147560347323986,m_et_s,m_et_s
88,m_et_s,p_sf_b,O1,0.4238141270577375,0.5218792599428514,74.61749445169262,8.638141840216136,-0.3065630122348781,0.9668903899693446,0.1168981481481481,74.79711286598634,65.92782593414682,3.448456654414675,1.7968183172260623,2.710250406148844,1.619558559112756,57.52569892077326,0.0471137327663156,0.6629713303056999,0.5975678687985452,29.296875,2.1561874949079933,0.7443258004745226,1.4724540418270042,74.61749445169262,0.3556476906018165,1.6464358950135507,4.824176271867661,163,0.3536549529005826,11.71875,3.378987951800513,8.004795872397679,0.3617793694489029,0.0087556362862422,0.1822833451514102,4.732177221016493e-06,0.7993245135266317,0.898089793648812,0.2630795566092316,m_et_s,m_et_s
89,m_et_s,p_sf_b,Oz,0.2743252201117932,0.9638530441812314,77.5861540158975,8.808300290969735,-0.5946993251056656,1.234352574048831,0.1192129629629629,77.66140834228689,68.45229881017721,4.7914887715326495,2.283981200094782,3.097020133177396,1.640283875454656,65.42358140587046,0.0473379791602099,0.7374770269095814,0.5296329390573908,29.296875,2.1756944918307943,0.733163062550823,1.4576380070959971,77.5861540158975,0.3547351041682836,1.620972232541851,4.8170097560928,166,0.3242627648133803,11.71875,3.746936192208725,8.017198966499924,0.4192610663479875,0.0061434826301954,0.1741389297939413,4.280294305093513e-06,0.7615053584649962,1.1983369296257254,0.304166743739068,m_et_s,m_et_s
